label,image_path,image_name,arrays,0_2,4_6,8_12,15_20,25_32,38_43,48_53,60_100,gt
8_12,../OUTPUT/faces_detected/8_12/image_47.jpg,image_47.jpg,"[[ 77  80  78 ... 166 164 146]
 [ 78  70  75 ... 149 164 133]
 [ 78  65  72 ... 140 154 133]
 ...
 [ 60  81  79 ...  59  61  58]
 [ 52  85  84 ...  57  58  57]
 [ 40  73  87 ...  55  50  56]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_271.jpg,image_271.jpg,"[[ 70  69  69 ... 141 145 141]
 [ 71  65  64 ... 142 140 136]
 [ 73  69  71 ... 146 145 139]
 ...
 [145 132 119 ...  56  64  78]
 [146 140 127 ...  54  63  72]
 [157 147 136 ...  53  65  76]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_1975.jpg,image_1975.jpg,"[[ 91  81 102 ... 253 252 254]
 [ 86 102  90 ... 254 253 255]
 [ 78 106 118 ... 254 253 252]
 ...
 [124 130 127 ... 224 225 228]
 [123 123 126 ... 221 226 226]
 [125 125 124 ... 221 223 226]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_10.jpg,image_10.jpg,"[[ 58  41  39 ... 133 128 119]
 [ 64  39  38 ... 137 129 120]
 [ 47  36  43 ... 138 125 109]
 ...
 [ 31  24  27 ...  70  83 101]
 [ 30  25  31 ...  88  89 102]
 [ 35  24  32 ...  82  90 111]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_1121.jpg,image_1121.jpg,"[[101  88  79 ... 121 101  90]
 [ 95  90  82 ... 111 110 101]
 [ 93  82  78 ... 114 104 104]
 ...
 [ 26  36  44 ... 215 183 149]
 [ 28  43  54 ... 196 177 128]
 [ 37  47  60 ... 172 153 122]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_1933.jpg,image_1933.jpg,"[[ 59  70  78 ...  91  94  96]
 [ 55  67  71 ...  91  95  94]
 [ 54  63  66 ...  93  93  89]
 ...
 [100 101  95 ...  80  69  68]
 [ 97  96  98 ...  74  72  72]
 [ 99 100 104 ...  69  65  74]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_882.jpg,image_882.jpg,"[[117  40  52 ... 250 250 250]
 [132  81 114 ... 250 250 250]
 [ 99  81 174 ... 250 250 250]
 ...
 [247 242 244 ...  16  21  20]
 [238 199 235 ...  21  19  19]
 [144  69 178 ...  21  19  19]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_387.jpg,image_387.jpg,"[[82 62 30 ... 20 46 55]
 [73 43 20 ... 15 29 49]
 [54 29 17 ... 11 21 40]
 ...
 [16 11  9 ... 52 53 52]
 [18 12 10 ... 45 48 49]
 [18 14 10 ... 38 41 43]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_1463.jpg,image_1463.jpg,"[[ 53  50  65 ...  47  49  45]
 [ 51  66  72 ...  47  44  47]
 [ 63  69  62 ...  46  47  48]
 ...
 [103 101 103 ...  28  31  32]
 [102 100 103 ...  28  30  31]
 [101 100 100 ...  33  31  32]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_1267.jpg,image_1267.jpg,"[[ 31  29  27 ...  25  23  23]
 [ 32  28  26 ...  20  22  21]
 [ 29  25  31 ...  21  22  22]
 ...
 [ 95 121  51 ...  77 176 123]
 [ 29  25  16 ...  99 183 248]
 [ 18  16  18 ...  74 154 250]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_1912.jpg,image_1912.jpg,"[[19 17 16 ... 49 66 68]
 [18 14 18 ... 43 41 55]
 [18  9 25 ... 66 35 45]
 ...
 [11 11 11 ...  9  8 10]
 [11 11 11 ...  9  8  6]
 [11 11 11 ... 68  8  6]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_329.jpg,image_329.jpg,"[[ 36  35  51 ... 138 137  90]
 [ 43  37  55 ... 127 112 107]
 [ 46  45  89 ...  97 106  84]
 ...
 [168 205 204 ... 172 211 201]
 [200 189 183 ... 116 179 196]
 [199 201 211 ... 245 218 198]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_826.jpg,image_826.jpg,"[[ 59  64  63 ... 253 253 254]
 [ 65  63  60 ... 218 130 247]
 [ 58  50  57 ... 156  88 209]
 ...
 [  7   7   6 ...  29  35  39]
 [ 15   9   8 ...  37  33  30]
 [ 20  15   9 ...  37  33  32]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_704.jpg,image_704.jpg,"[[ 53  49  42 ... 145 205 227]
 [ 53  49  41 ... 120 194 223]
 [ 52  42  39 ... 121 187 220]
 ...
 [ 37  37  34 ...  47  36  47]
 [ 41  41  38 ... 141 102  59]
 [ 37  37  34 ... 166 179 155]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_636.jpg,image_636.jpg,"[[ 43  44  45 ... 125 120 124]
 [ 43  44  45 ... 133 116 125]
 [ 43  44  45 ... 138 127 123]
 ...
 [ 42  42  42 ... 100 102 100]
 [ 42  42  42 ...  99 102  99]
 [ 43  43  43 ... 100 103 100]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_634.jpg,image_634.jpg,"[[103  68  52 ...  35  31  29]
 [104  68  47 ...  39  35  34]
 [ 99  69  48 ...  43  36  34]
 ...
 [112 113 110 ...  12  16  27]
 [106 103 105 ...  12  14  17]
 [111 107 110 ...   9   9  20]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_539.jpg,image_539.jpg,"[[218 218 220 ...  27  22  22]
 [216 219 218 ...  23  22  23]
 [216 217 217 ...  20  27  24]
 ...
 [205 205 209 ...  31  29  32]
 [201 205 208 ...  36  43  90]
 [202 202 205 ...  79 117 141]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_2019.jpg,image_2019.jpg,"[[109  97 100 ... 192 197 176]
 [109  88 116 ... 187 182 185]
 [ 92 110 105 ... 160 182 179]
 ...
 [ 35  31  49 ...  74  55  91]
 [ 30  25  46 ...  43  68  63]
 [ 52  30  51 ...  34  35  53]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_2027.jpg,image_2027.jpg,"[[ 89  88  86 ...  38  41  47]
 [ 91  91  87 ...  32  30  28]
 [ 92  89  86 ...  42  54  73]
 ...
 [196 171 125 ...  36  43  47]
 [143  97  82 ...  45  51  57]
 [ 91  97  93 ...  42  58  57]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_865.jpg,image_865.jpg,"[[42 24 14 ...  4  4  4]
 [49 17 13 ...  5  3  3]
 [37 17 15 ...  5  3  5]
 ...
 [16 17 14 ...  4  4  4]
 [15 17 16 ...  5  5  5]
 [17 17 17 ...  4  4  4]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_176.jpg,image_176.jpg,"[[ 32  54  67 ... 154 162 142]
 [ 35  70  63 ... 159 172 173]
 [ 67  63  55 ... 161 175 184]
 ...
 [ 24  23  19 ...  18  17  19]
 [ 27  20  16 ...  18  20  20]
 [ 21  20  20 ...  17  19  20]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_46.jpg,image_46.jpg,"[[  8  11  10 ... 104 111 112]
 [  7  15  12 ... 111 110 114]
 [ 12  17  14 ...  93 115 111]
 ...
 [255 255 253 ...  72  24  18]
 [254 255 254 ... 134 135  34]
 [227 255 254 ...  52 156 178]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_1207.jpg,image_1207.jpg,"[[ 53  18  14 ...  96  82  90]
 [ 42  32  25 ... 110  92  99]
 [ 40  26  14 ... 114  89  97]
 ...
 [ 19  14  10 ... 166 165 164]
 [ 21   8  12 ... 159 162 164]
 [ 14   8   8 ... 162 173 156]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_1175.jpg,image_1175.jpg,"[[72 72 62 ... 16 15 22]
 [85 66 64 ... 19 15 16]
 [74 65 50 ... 25 14 12]
 ...
 [41 45 54 ... 30 29 42]
 [47 41 55 ... 38 33 45]
 [47 49 50 ... 41 44 48]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_1426.jpg,image_1426.jpg,"[[103  89  93 ... 153 112  77]
 [ 89  83  93 ... 160 114  74]
 [ 85  88  92 ... 167 114  82]
 ...
 [193 200 194 ...  16  17  19]
 [ 65 175 200 ...  17  17  17]
 [ 71  74  73 ...  14  16  12]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_1183.jpg,image_1183.jpg,"[[ 43  30  44 ... 254 254 254]
 [ 34  37  44 ... 254 254 254]
 [ 38  37  41 ... 254 254 254]
 ...
 [ 91  89  85 ...  76  81  81]
 [ 88  85  85 ...  78  81  81]
 [ 87  86  87 ...  84  82  78]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_501.jpg,image_501.jpg,"[[ 58  85  43 ...  24  28  25]
 [ 82 106  69 ...  29  24  21]
 [119 128 106 ...  29  38  27]
 ...
 [ 19  22  30 ...  29  28  40]
 [ 18  22  27 ...  29  27  70]
 [ 18  20  25 ...  28  33  66]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_233.jpg,image_233.jpg,"[[121 115 113 ... 224 225 231]
 [171 177 167 ... 224 224 223]
 [211 204 192 ... 210 227 224]
 ...
 [ 92  99  90 ... 103  86  42]
 [ 78 101  90 ...  94  99  44]
 [ 83  94  98 ...  75  97  43]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_761.jpg,image_761.jpg,"[[186 170 204 ...  56  60  52]
 [213 187 171 ...  59  59  42]
 [193 194 190 ...  68  58  54]
 ...
 [215 236 242 ... 225 233 245]
 [212 230 241 ... 216 215  62]
 [206 226 231 ... 206 210 178]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_123.jpg,image_123.jpg,"[[ 70  65  59 ...  20  13  15]
 [ 66  61  60 ... 108  27  15]
 [ 66  63  58 ...  73  29  15]
 ...
 [108 104 100 ...  44  53  43]
 [107 105 102 ...  50  56  37]
 [107 105 102 ...  76  50  33]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_1822.jpg,image_1822.jpg,"[[ 43  16  14 ... 114  99  96]
 [ 33  35  30 ... 110  98  98]
 [ 29  25  36 ... 110 101  97]
 ...
 [ 23  30  22 ...  71  81  91]
 [ 24  34  27 ...  46  65  99]
 [ 25  35  28 ...  31  26  30]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_475.jpg,image_475.jpg,"[[ 19  22  25 ...  92  75  81]
 [ 26  25  24 ...  46  44  47]
 [ 29  31  29 ...  42  41  37]
 ...
 [123 117 114 ...  52  32  26]
 [108 114 119 ...  61  49  40]
 [ 39  99 112 ... 138  94  52]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_1198.jpg,image_1198.jpg,"[[ 55  60  67 ...  91  75  77]
 [ 65  59  59 ...  69  71  94]
 [ 62  68  67 ...  66  59  61]
 ...
 [ 51  32  31 ... 100  91  73]
 [ 52  42  47 ...  99  83  73]
 [ 58  46  62 ...  97  79  69]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_1779.jpg,image_1779.jpg,"[[ 18  18  18 ...  92  86  80]
 [ 17  17  18 ... 110 101  92]
 [ 18  18  20 ... 132 122 114]
 ...
 [101  99  97 ... 212 179  82]
 [ 72  83  93 ... 210 177  92]
 [ 37  52  69 ... 212 184 125]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_461.jpg,image_461.jpg,"[[ 96  97  96 ...  28  31  59]
 [ 96  97  94 ...  28  30  31]
 [ 94  97  93 ...  33  40  31]
 ...
 [125 122 120 ...  63  71  74]
 [121 125 118 ...  70  73  77]
 [127 122 122 ...  81  81  80]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
8_12,../OUTPUT/faces_detected/8_12/image_472.jpg,image_472.jpg,"[[ 61  57  68 ...  80  70  66]
 [ 68  58  57 ...  75  76  74]
 [ 70  69  61 ...  71  72  71]
 ...
 [ 23  23  25 ... 172 181 194]
 [ 21  26  21 ... 170 183 194]
 [ 22  26  32 ... 176 188 192]]",0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_669.jpg,image_669.jpg,"[[35 50 44 ... 28 25 24]
 [50 43 39 ... 31 23 22]
 [50 41 33 ... 26 25 21]
 ...
 [18 20 23 ... 11 20 23]
 [21 21 20 ... 11 19 28]
 [17 22 19 ... 17 19 26]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_1055.jpg,image_1055.jpg,"[[60 60 51 ... 43 41 43]
 [62 53 49 ... 47 46 45]
 [56 47 42 ... 48 47 43]
 ...
 [27 28 29 ... 21 15 16]
 [30 32 32 ... 20 15 18]
 [31 27 26 ... 20 16 19]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_231.jpg,image_231.jpg,"[[ 99  94  95 ...  60  99 123]
 [ 92  93  88 ...  48 100 122]
 [ 89  92  70 ...  33  73 119]
 ...
 [197 198 172 ... 115 132 133]
 [195 188 166 ...  99 111 123]
 [176 169 148 ...  83 105 120]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_696.jpg,image_696.jpg,"[[ 46  36  38 ... 159 160 158]
 [ 40  36  38 ... 158 158 158]
 [ 36  38  39 ... 160 158 156]
 ...
 [154 158 154 ... 230 236 221]
 [156 156 158 ... 202 202 232]
 [169 159 161 ... 160 144 173]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_24.jpg,image_24.jpg,"[[58 35 31 ... 43 43 39]
 [65 50 33 ... 38 37 41]
 [70 41 30 ... 40 42 40]
 ...
 [39 37 31 ... 35 27 26]
 [37 37 32 ... 36 27 24]
 [37 38 33 ... 41 30 21]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_1235.jpg,image_1235.jpg,"[[ 53  64  50 ...  26  25  27]
 [ 64  65  42 ...  26  26  27]
 [111  78  31 ...  25  27  28]
 ...
 [ 11  11  12 ...  18  20  15]
 [ 11  11  11 ...  22  18  13]
 [ 11  11  11 ...  23  17  13]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_391.jpg,image_391.jpg,"[[ 26  25  27 ...  48  46  39]
 [ 21  19  22 ...  47  42  40]
 [ 17  17  15 ...  42  38  41]
 ...
 [ 11  11  12 ... 250 253 255]
 [ 13  11  13 ... 243 253 254]
 [ 12  13  12 ... 217 252 254]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_1108.jpg,image_1108.jpg,"[[120 111 107 ...  39  41  44]
 [110  99 101 ...  39  43  44]
 [107  96  96 ...  35  39  50]
 ...
 [ 90  87  83 ...  24  26  32]
 [ 91  88  86 ...  27  32  34]
 [ 92  86  88 ...  33  36  37]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_684.jpg,image_684.jpg,"[[ 20  22  21 ... 110 107 107]
 [ 22  22  19 ... 109 110 111]
 [ 18  21  22 ... 108 107 107]
 ...
 [ 53  51  51 ...  31  29  29]
 [ 46  40  43 ...  23  22  23]
 [ 37  38  38 ...  18  18  22]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_911.jpg,image_911.jpg,"[[  7   6   5 ...  10   7   6]
 [  4   6   5 ...  11   9  17]
 [  4   8   4 ...  18  14  38]
 ...
 [  6   7  11 ... 133  55  92]
 [  7   6   8 ...  73 109  83]
 [128   7   5 ...  99 117 135]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_508.jpg,image_508.jpg,"[[  7   7   7 ...  20  18  13]
 [  6   6   6 ...  15  14  12]
 [  5   5   5 ...  10  10   8]
 ...
 [ 22  16  14 ... 207 211 215]
 [ 18  15  14 ... 207 213 216]
 [ 15  17  14 ... 208 213 213]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_936.jpg,image_936.jpg,"[[ 37  37  34 ...  57  56  55]
 [ 35  33  35 ...  54  55  54]
 [ 32  31  41 ...  65  63  55]
 ...
 [124 120 116 ...  76  73  72]
 [130 127 119 ...  75  75  73]
 [131 129 121 ...  69  75  79]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_1292.jpg,image_1292.jpg,"[[ 59  57  63 ... 154 209 229]
 [ 62  62  66 ... 140 196 223]
 [ 57  57  55 ... 121 184 221]
 ...
 [ 76  61  50 ...  75  77  66]
 [ 71  59  49 ...  75  73  66]
 [ 61  55  43 ...  73  76  72]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_1440.jpg,image_1440.jpg,"[[52 56 56 ... 90 91 93]
 [47 53 57 ... 86 88 93]
 [42 54 55 ... 84 86 90]
 ...
 [33 31 33 ... 94 94 92]
 [35 33 31 ... 93 89 87]
 [29 29 27 ... 95 92 91]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_1005.jpg,image_1005.jpg,"[[197 201 197 ...  31  34  28]
 [197 194 196 ...  30  33  23]
 [194 193 178 ...  29  32  29]
 ...
 [101 116 128 ... 173 162 143]
 [108 117 124 ... 159 154 147]
 [110 114 118 ... 148 142 139]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_1334.jpg,image_1334.jpg,"[[164 121 175 ... 255 255 255]
 [164 133 162 ... 255 255 255]
 [167 166 135 ... 255 255 255]
 ...
 [132 136 148 ...  93  41  52]
 [154 152 128 ...  78  60  41]
 [139 124 135 ...  61  59  40]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_926.jpg,image_926.jpg,"[[ 41  47  36 ...  44  43 117]
 [ 42  38  31 ...  45  41  94]
 [ 40  36  30 ...  44  49  47]
 ...
 [ 51  49  44 ...  35  35  37]
 [ 48  43  41 ...  31  33  30]
 [ 45  45  36 ...  29  32  35]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_1559.jpg,image_1559.jpg,"[[ 36  39  32 ...  90 102 126]
 [ 33  48  27 ...  92 117 128]
 [ 37  25  29 ...  89 117 117]
 ...
 [ 69  75  82 ...  82  80  81]
 [ 69  81  78 ...  81  81  75]
 [ 71  77  78 ...  83  81  81]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_566.jpg,image_566.jpg,"[[179 166 157 ...  95 115 131]
 [ 73  99  90 ...  21 111 121]
 [ 70 102 174 ...  13  51 167]
 ...
 [ 24  36  42 ...  15  21  25]
 [ 83  25  35 ...  16  20  20]
 [ 58  43  30 ...  29  23  21]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_851.jpg,image_851.jpg,"[[ 56  58  60 ...  74  80  88]
 [ 58  63  59 ...  89  84  84]
 [ 50  44  46 ... 107 105 104]
 ...
 [ 93 104 102 ... 176 249 255]
 [ 92 101 104 ... 153 213 252]
 [100  99  99 ... 161 161 237]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_714.jpg,image_714.jpg,"[[18 19 18 ... 63 67 69]
 [15 16 14 ... 68 73 72]
 [17 22 16 ... 66 71 65]
 ...
 [30 33 38 ... 46 40 40]
 [29 32 36 ... 42 39 37]
 [36 44 36 ... 38 41 39]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_273.jpg,image_273.jpg,"[[ 28  34  37 ... 174 195 157]
 [ 28  32  32 ... 177 181 153]
 [ 30  32  34 ... 174 188 178]
 ...
 [ 96  82  82 ... 140  81  82]
 [ 97  79  83 ... 183 201  81]
 [ 96  77  65 ... 168 172 177]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_114.jpg,image_114.jpg,"[[23 17 16 ... 17 19 38]
 [24 17 15 ... 17 20 18]
 [20 16 14 ... 21 20 28]
 ...
 [21 24 17 ... 14 19 20]
 [17 20 16 ... 19 19 22]
 [18 20 17 ... 18 22 25]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_599.jpg,image_599.jpg,"[[ 47  60  47 ...  18  18  19]
 [ 38  54  47 ...  17  19  21]
 [ 42  52  48 ...  15  19  22]
 ...
 [ 51  54  54 ... 104 105 104]
 [ 49  53  55 ... 105 103 104]
 [ 47  52  56 ... 107 105 104]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_846.jpg,image_846.jpg,"[[ 69  62  66 ... 190 189 191]
 [ 67  68  64 ... 188 189 189]
 [ 66  63  65 ... 189 188 192]
 ...
 [ 82  74  65 ...  95  71  57]
 [ 77  84  61 ...  89  78  70]
 [ 87  86  67 ...  73  66  75]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_385.jpg,image_385.jpg,"[[ 52  64  71 ...  37 101  77]
 [ 56  62  72 ...  54  31 110]
 [ 54  61  79 ...  23  47  65]
 ...
 [112 112 112 ...  69  68  59]
 [107 109 110 ...  70  63  60]
 [103 107 107 ...  67  63  56]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_1512.jpg,image_1512.jpg,"[[136 151 134 ...  52  56  71]
 [145 149 112 ...  54  51  85]
 [157 123  91 ...  59  51  71]
 ...
 [111 103 106 ...  18  15  16]
 [108 107 125 ...  12  15  17]
 [114 124 152 ...  13  13  14]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_633.jpg,image_633.jpg,"[[100  61  55 ...  20  21  22]
 [ 86  86  48 ...  21  21  20]
 [ 74  61  32 ...  20  20  19]
 ...
 [ 10   9   9 ...  17  15  12]
 [ 11   8   8 ...  17  15  13]
 [ 11   7   8 ...  16  16  15]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_106.jpg,image_106.jpg,"[[ 45  44  50 ... 159 168 160]
 [ 56  53  56 ... 125 139 160]
 [ 72  71  74 ... 113 107 141]
 ...
 [ 81  82  72 ...  92 100  83]
 [ 85  84  80 ... 104  95  92]
 [ 92  88  84 ...  81  98 108]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_367.jpg,image_367.jpg,"[[ 41  42  40 ... 151 156 141]
 [ 39  38  38 ... 108 100  88]
 [ 36  35  34 ...  84  71  74]
 ...
 [192 197 198 ... 243 233 216]
 [179 198 200 ... 217 218 216]
 [172 192 197 ... 218 224 228]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_709.jpg,image_709.jpg,"[[ 63  83 100 ... 189 222 208]
 [ 73  84  99 ... 200 199 191]
 [ 94  89 101 ... 223 211 215]
 ...
 [135 126 118 ... 149 162 178]
 [123 125 117 ... 153 155 157]
 [ 92 113 115 ... 150 151 153]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
15_20,../OUTPUT/faces_detected/15_20/image_111.jpg,image_111.jpg,"[[72 67 56 ... 37 46 51]
 [66 70 51 ... 34 41 52]
 [61 70 60 ... 34 39 53]
 ...
 [24 25 28 ... 69 68 69]
 [26 26 30 ... 69 69 73]
 [26 23 35 ... 66 72 78]]",0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]"
